survey_start_date,survey_end_date,chain_id,business_id,score,category,date,country_id,order_id,comment
00:00.0,00:00.0,88,7833,10,Promoter,07:15.0,3,33722,comodidad para pedir y que lleguen las cosas 
00:00.0,00:00.0,88,8651,10,Promoter,52:25.0,3,34099,excelentes 
00:00.0,00:00.0,88,9398,10,Promoter,52:56.0,3,34132,fabuloso 
00:00.0,00:00.0,88,8865,7,Passive,12:59.0,3,34349,l
00:00.0,00:00.0,88,7965,10,Promoter,32:42.0,3,29647,porq si
00:00.0,00:00.0,88,8877,5,Detractor,16:06.0,3,34432,por tiene los precios mas altos
00:00.0,00:00.0,88,8990,10,Promoter,26:00.0,3,31114,genial 
00:00.0,00:00.0,88,8353,10,Promoter,01:16.0,3,30761,no
00:00.0,00:00.0,88,9363,8,Passive,10:38.0,3,33909,Si
00:00.0,00:00.0,88,8890,10,Promoter,36:34.0,3,30458,porq si
00:00.0,00:00.0,88,8478,1,Detractor,57:11.0,3,34850,sgfbbd
00:00.0,00:00.0,88,8726,10,Promoter,13:57.0,3,30868,excelente prestación de servicio 
00:00.0,00:00.0,88,8056,10,Promoter,58:26.0,3,35071,buenos productos y atención 
00:00.0,00:00.0,88,8824,10,Promoter,07:50.0,3,35085,ok
00:00.0,00:00.0,88,8489,10,Promoter,49:01.0,3,29896,excelente 
00:00.0,00:00.0,88,7716,10,Promoter,38:20.0,3,30030,bien
00:00.0,00:00.0,88,8630,9,Promoter,34:08.0,3,31273,súper 
00:00.0,00:00.0,88,7640,10,Promoter,09:52.0,3,34058,excelente 
00:00.0,00:00.0,88,8829,10,Promoter,30:52.0,3,34092,buen servicio 
00:00.0,00:00.0,88,8873,10,Promoter,57:12.0,3,30166,bien servicios 
00:00.0,00:00.0,88,8585,10,Promoter,54:35.0,3,30179,si
00:00.0,00:00.0,88,7623,10,Promoter,59:16.0,3,31439,buen servicio 
00:00.0,00:00.0,88,8034,10,Promoter,40:08.0,3,35204,????
00:00.0,00:00.0,88,8939,10,Promoter,52:22.0,3,34143,ok
00:00.0,00:00.0,88,8015,10,Promoter,59:57.0,3,31507,porq si
00:00.0,00:00.0,88,8146,10,Promoter,25:55.0,3,33059,por qué son unas exelentes personas 
00:00.0,00:00.0,88,8675,9,Promoter,50:03.0,3,30381,bueno
00:00.0,00:00.0,88,8939,9,Promoter,08:05.0,3,30758,ok
00:00.0,00:00.0,88,7834,10,Promoter,49:55.0,3,33202,exelente
00:00.0,00:00.0,88,8146,10,Promoter,59:11.0,3,35236,excelente servicio 
00:00.0,00:00.0,88,8828,10,Promoter,42:31.0,3,34309,buen servicio 
00:00.0,00:00.0,88,9508,10,Promoter,25:26.0,3,35285,.
00:00.0,00:00.0,88,8041,10,Promoter,47:59.0,3,30564,porq si
00:00.0,00:00.0,88,8805,10,Promoter,03:43.0,3,35385,si
00:00.0,00:00.0,88,7834,9,Promoter,20:24.0,3,35454,Por que si
00:00.0,00:00.0,88,7638,10,Promoter,56:39.0,3,30764,muy puntuales
00:00.0,00:00.0,88,9317,4,Detractor,43:48.0,3,35486,Pregunta mucho calificación
00:00.0,00:00.0,88,8001,5,Detractor,01:55.0,3,34794,mucho agotado
00:00.0,00:00.0,88,8819,10,Promoter,02:18.0,3,34928,porq si
00:00.0,00:00.0,88,7702,10,Promoter,24:00.0,3,30915,ok
00:00.0,00:00.0,88,9232,10,Promoter,47:27.0,3,34945,ok 
00:00.0,00:00.0,88,7692,10,Promoter,06:30.0,3,31049,ok
00:00.0,00:00.0,88,7799,9,Promoter,00:24.0,3,31690,excelente servico y una buena App 
00:00.0,00:00.0,88,7881,10,Promoter,27:50.0,3,31997,Uj
00:00.0,00:00.0,88,8528,9,Promoter,23:50.0,3,34270,Super
00:00.0,00:00.0,88,8653,10,Promoter,40:48.0,3,35989,súper 
00:00.0,00:00.0,88,8877,5,Detractor,25:16.0,3,31519,porque tienen los productos mas costosos que otraa tienda 
00:00.0,00:00.0,88,9412,10,Promoter,08:01.0,3,34297,.
00:00.0,00:00.0,88,8750,9,Promoter,34:41.0,3,34306,super
00:00.0,00:00.0,88,9575,10,Promoter,56:00.0,3,36072,Ok
00:00.0,00:00.0,88,8944,10,Promoter,00:05.0,3,36122,cumplimiento en los pedidos y atencion 
00:00.0,00:00.0,88,7716,7,Passive,51:06.0,3,31979,.
00:00.0,00:00.0,88,7635,8,Passive,33:02.0,3,32550,buen servicio 
00:00.0,00:00.0,88,8586,1,Detractor,22:59.0,3,34674,iotra vez
00:00.0,00:00.0,88,8145,10,Promoter,07:10.0,3,35031,excelente
00:00.0,00:00.0,88,9232,9,Promoter,04:41.0,3,32648,supet
00:00.0,00:00.0,88,7884,10,Promoter,57:57.0,3,32675,buen servicio 
00:00.0,00:00.0,88,8047,8,Passive,31:24.0,3,36457,ok
00:00.0,00:00.0,88,8338,10,Promoter,58:34.0,3,35072,cumplimiento en entregas
00:00.0,00:00.0,88,8653,10,Promoter,08:34.0,3,32322,.
00:00.0,00:00.0,88,9216,10,Promoter,18:00.0,3,35199,ok
00:00.0,00:00.0,88,8528,10,Promoter,56:58.0,3,32340,.
00:00.0,00:00.0,88,9612,10,Promoter,02:10.0,3,36589,super
00:00.0,00:00.0,88,8001,7,Passive,34:46.0,3,32279,hay mucho producto agotado 
00:00.0,00:00.0,88,9274,10,Promoter,18:08.0,3,33016,Suprr
00:00.0,00:00.0,88,8060,1,Detractor,19:21.0,3,36866,fastidia esa encuesta 
00:00.0,00:00.0,88,8034,10,Promoter,37:05.0,3,32626,buen servicio
00:00.0,00:00.0,88,9240,10,Promoter,08:21.0,3,32706,porq si
00:00.0,00:00.0,88,8828,6,Detractor,07:49.0,3,37166,buen servicio 
00:00.0,00:00.0,88,8424,10,Promoter,12:41.0,3,32479,Excelente
00:00.0,00:00.0,88,8757,10,Promoter,51:56.0,3,33209,bueno 
00:00.0,00:00.0,88,9216,10,Promoter,16:23.0,3,32665,ok
00:00.0,00:00.0,88,9455,10,Promoter,09:45.0,3,36976,buen precio gracias
00:00.0,00:00.0,88,7832,10,Promoter,08:39.0,3,32889,porq si
00:00.0,00:00.0,88,8750,10,Promoter,17:49.0,3,37419,por precios y entregas 
00:00.0,00:00.0,88,9316,10,Promoter,55:41.0,3,33411,ok
00:00.0,00:00.0,88,8829,10,Promoter,27:34.0,3,37344,cumplimiento 
00:00.0,00:00.0,88,7692,10,Promoter,30:03.0,3,37544,ok
00:00.0,00:00.0,88,9368,9,Promoter,34:50.0,3,37575,super
00:00.0,00:00.0,88,8939,10,Promoter,03:12.0,3,36167,dejen de sacar este aviso
00:00.0,00:00.0,41,18271,8,Passive,52:24.0,10,118172,late coming while you placed the order at night
00:00.0,00:00.0,41,15855,9,Promoter,08:43.0,10,133039,Nonev
00:00.0,00:00.0,41,11278,6,Detractor,54:50.0,10,123556,non
00:00.0,00:00.0,41,13470,10,Promoter,49:12.0,10,133340,good 
00:00.0,00:00.0,41,19857,10,Promoter,46:47.0,10,118791,easy access
00:00.0,00:00.0,41,15855,10,Promoter,09:01.0,10,123066,None 
00:00.0,00:00.0,41,13470,10,Promoter,39:23.0,10,119676,nop
00:00.0,00:00.0,41,18217,10,Promoter,14:57.0,10,125528,none 
00:00.0,00:00.0,41,16067,10,Promoter,10:41.0,10,137115,None 
00:00.0,00:00.0,41,15366,10,Promoter,05:36.0,10,123552,0
00:00.0,00:00.0,41,13470,10,Promoter,36:35.0,10,112046,perfect
00:00.0,00:00.0,41,15366,10,Promoter,33:44.0,10,126038,p
00:00.0,00:00.0,41,16798,10,Promoter,42:33.0,10,128461,.
00:00.0,00:00.0,41,17058,10,Promoter,59:28.0,10,141309,nice deal
00:00.0,00:00.0,41,15368,10,Promoter,06:46.0,10,129640,no comment
00:00.0,00:00.0,41,15368,10,Promoter,26:09.0,10,138563,all its well
00:00.0,00:00.0,41,14442,10,Promoter,39:15.0,10,128478,company 
00:00.0,00:00.0,41,18134,10,Promoter,26:02.0,10,114185,none 
00:00.0,00:00.0,41,16203,10,Promoter,28:22.0,10,129148,None 
00:00.0,00:00.0,41,19474,10,Promoter,32:54.0,10,114922,None 
00:00.0,00:00.0,41,18134,10,Promoter,51:01.0,10,131177,none 
00:00.0,00:00.0,41,15855,10,Promoter,15:09.0,10,131174,. 
00:00.0,00:00.0,41,15855,10,Promoter,32:14.0,10,141335,No 
00:00.0,00:00.0,41,15366,10,Promoter,27:44.0,10,133419,p
00:00.0,00:00.0,41,13589,10,Promoter,54:03.0,10,135720,None 
00:00.0,00:00.0,41,15855,10,Promoter,09:59.0,10,136171,. 
00:00.0,00:00.0,41,15855,10,Promoter,33:13.0,10,118516,Non 
00:00.0,00:00.0,41,14290,8,Passive,09:46.0,10,120087,No 
00:00.0,00:00.0,41,15366,10,Promoter,29:37.0,10,139125,p
00:00.0,00:00.0,41,15855,10,Promoter,01:52.0,10,147784,. 
00:00.0,00:00.0,41,14442,9,Promoter,26:06.0,10,122542,company 
00:00.0,00:00.0,41,20828,10,Promoter,57:18.0,10,140997,none 
00:00.0,00:00.0,41,15368,10,Promoter,56:14.0,10,125799,Good prices
00:00.0,00:00.0,41,15366,10,Promoter,49:23.0,10,151962,uehdhdhd
00:00.0,00:00.0,41,14442,7,Passive,43:01.0,10,153595,Not all products are listed 
00:00.0,00:00.0,41,15855,10,Promoter,14:32.0,10,143355,None 
00:00.0,00:00.0,41,15366,10,Promoter,46:13.0,10,143362,j
00:00.0,00:00.0,41,16716,9,Promoter,41:48.0,10,142241,easy to use
00:00.0,00:00.0,41,13470,10,Promoter,15:09.0,10,156517,good 
00:00.0,00:00.0,41,15366,10,Promoter,49:48.0,10,154325,usuyshdud8389292
00:00.0,00:00.0,41,15366,10,Promoter,51:26.0,10,147737,ndjhxuxjd
00:00.0,00:00.0,41,17894,9,Promoter,18:39.0,10,132719,none 
00:00.0,00:00.0,41,16798,6,Detractor,09:14.0,10,133005,"complicated price listing, and late deliveries are the only concerning issues for me "
00:00.0,00:00.0,41,15366,10,Promoter,35:47.0,10,156738,yyeu
00:00.0,00:00.0,41,15366,10,Promoter,55:24.0,10,160530,bdif
00:00.0,00:00.0,41,17955,10,Promoter,02:48.0,10,146906,the delivery took long
00:00.0,00:00.0,41,16955,10,Promoter,01:25.0,10,135710,none 
00:00.0,00:00.0,41,13470,10,Promoter,57:29.0,10,136113,good
00:00.0,00:00.0,41,16798,10,Promoter,44:38.0,10,140975,none 
00:00.0,00:00.0,41,14442,10,Promoter,07:52.0,10,163892,company is convenient for me 
00:00.0,00:00.0,41,14442,10,Promoter,53:32.0,10,171511,company makes things easy 
00:00.0,00:00.0,41,15366,10,Promoter,48:07.0,10,151442,ghj
00:00.0,00:00.0,41,13470,10,Promoter,55:48.0,10,141611,good
00:00.0,00:00.0,41,15366,10,Promoter,35:33.0,10,144134,h
00:00.0,00:00.0,41,13470,10,Promoter,24:16.0,10,159184,good
00:00.0,00:00.0,41,15366,10,Promoter,30:38.0,10,156015,bahsi
00:00.0,00:00.0,41,13470,10,Promoter,45:37.0,10,185150,Good
00:00.0,00:00.0,41,15366,10,Promoter,36:09.0,10,159223,teyy
00:00.0,00:00.0,41,15855,10,Promoter,37:24.0,10,153194,None 
00:00.0,00:00.0,41,15366,10,Promoter,36:11.0,10,163869,sudhdow
00:00.0,00:00.0,41,14442,10,Promoter,39:23.0,10,158591,company 
00:00.0,00:00.0,41,15366,10,Promoter,56:02.0,10,162018,yrj
00:00.0,00:00.0,41,3824,10,Promoter,49:38.0,10,4323,thanks 
00:00.0,00:00.0,41,4230,5,Detractor,25:04.0,10,4373,some of products are not included 
00:00.0,00:00.0,41,3869,5,Detractor,17:44.0,10,4805,Still early to comment 
00:00.0,00:00.0,41,5343,3,Detractor,43:57.0,10,7295,vhk
00:00.0,00:00.0,41,4207,5,Detractor,33:39.0,10,7856,ITs good 
00:00.0,00:00.0,41,5650,7,Passive,05:19.0,10,8256,Good
00:00.0,00:00.0,41,5646,10,Promoter,48:15.0,10,9260,excellent 
00:00.0,00:00.0,41,4175,5,Detractor,05:05.0,10,9403,i dont understand what if i want ny order today then what am i suppose to do 
00:00.0,00:00.0,41,4176,8,Passive,35:45.0,10,10507,i love it
00:00.0,00:00.0,41,4173,7,Passive,55:03.0,10,10975,good 
00:00.0,00:00.0,41,5637,9,Promoter,32:36.0,10,11125,good 
00:00.0,00:00.0,41,5343,10,Promoter,29:38.0,10,11357,great!
00:00.0,00:00.0,41,3821,9,Promoter,50:59.0,10,11761,good 
00:00.0,00:00.0,41,5646,4,Detractor,08:13.0,10,11943,too slowly 
00:00.0,00:00.0,41,3821,9,Promoter,51:28.0,10,12622,good 
00:00.0,00:00.0,41,5996,10,Promoter,12:36.0,10,12704,  
00:00.0,00:00.0,41,6345,10,Promoter,53:57.0,10,12947,Perfect
00:00.0,00:00.0,41,5626,7,Passive,58:15.0,10,13390,thanks 
00:00.0,00:00.0,41,6345,10,Promoter,03:47.0,10,13504,good
00:00.0,00:00.0,41,6656,6,Detractor,46:30.0,10,14969,good
00:00.0,00:00.0,41,6047,5,Detractor,21:56.0,10,15044,good
00:00.0,00:00.0,41,3824,10,Promoter,04:44.0,10,17373,thanks 
00:00.0,00:00.0,41,4186,10,Promoter,01:14.0,10,17577,good 
00:00.0,00:00.0,41,5568,10,Promoter,42:59.0,10,17684,10-Oct
00:00.0,00:00.0,41,5996,8,Passive,29:30.0,10,17984,app has improved 
00:00.0,00:00.0,41,5511,9,Promoter,11:57.0,10,18595,nice
00:00.0,00:00.0,41,5853,9,Promoter,54:19.0,10,19170,good save time 
00:00.0,00:00.0,41,7454,10,Promoter,32:30.0,10,20056,Good
00:00.0,00:00.0,41,7602,10,Promoter,22:11.0,10,21217,happy 
00:00.0,00:00.0,41,8214,7,Passive,13:24.0,10,26033,it works very well for me
00:00.0,00:00.0,41,8533,10,Promoter,57:31.0,10,27444,very good save me time
00:00.0,00:00.0,41,7634,9,Promoter,31:02.0,10,27855,excellent 
00:00.0,00:00.0,41,7971,8,Passive,38:38.0,10,27862,good 
00:00.0,00:00.0,41,7971,9,Promoter,29:48.0,10,29859,good 
00:00.0,00:00.0,41,5882,9,Promoter,53:07.0,10,30284,good 
00:00.0,00:00.0,41,8605,9,Promoter,13:11.0,10,30688,good 
00:00.0,00:00.0,41,5882,9,Promoter,43:39.0,10,31038,products that are out of stock 
00:00.0,00:00.0,41,7971,9,Promoter,04:08.0,10,32424,good 
00:00.0,00:00.0,41,8605,9,Promoter,06:35.0,10,32560,good 
00:00.0,00:00.0,41,8608,9,Promoter,59:15.0,10,33378,very useful 
00:00.0,00:00.0,41,5882,9,Promoter,24:08.0,10,33603,good 
00:00.0,00:00.0,41,8605,9,Promoter,55:57.0,10,33878,it useful 
00:00.0,00:00.0,41,5882,9,Promoter,03:28.0,10,34039,good 
00:00.0,00:00.0,41,8515,9,Promoter,12:09.0,10,34496,excellent 
00:00.0,00:00.0,41,5882,7,Passive,04:37.0,10,35557,Aap can have more distributors 
00:00.0,00:00.0,41,7602,9,Promoter,14:05.0,10,36654,it save time 
00:00.0,00:00.0,41,7603,9,Promoter,41:05.0,10,39669,excellent 
00:00.0,00:00.0,88,9365,8,Passive,11:42.0,3,33918,Si
00:00.0,00:00.0,88,8146,10,Promoter,44:17.0,3,37976,por qué tienen un excelente servicio 
00:00.0,00:00.0,88,9290,10,Promoter,51:23.0,3,33351,aplicacion amigable y excelentes precios
00:00.0,00:00.0,88,8204,9,Promoter,41:00.0,3,38011,:)
00:00.0,00:00.0,88,8586,1,Detractor,22:42.0,3,32748,a
00:00.0,00:00.0,88,8056,9,Promoter,10:39.0,3,37870,excelente atención 
00:00.0,00:00.0,88,9253,9,Promoter,11:42.0,3,38051,Super 
00:00.0,00:00.0,88,9317,10,Promoter,11:49.0,3,33412,Excelente 
00:00.0,00:00.0,88,8043,10,Promoter,50:24.0,3,34247,si
00:00.0,00:00.0,88,9764,10,Promoter,34:52.0,3,38394,excelente
00:00.0,00:00.0,88,8056,9,Promoter,52:53.0,3,32865,buenos productos y servicio
00:00.0,00:00.0,88,7686,4,Detractor,47:41.0,3,34311,.
00:00.0,00:00.0,88,7799,10,Promoter,00:11.0,3,37039,ok
00:00.0,00:00.0,88,8630,9,Promoter,17:54.0,3,33489,super
00:00.0,00:00.0,88,7884,9,Promoter,34:13.0,3,37103,burn servicio 
00:00.0,00:00.0,88,8585,10,Promoter,04:00.0,3,38085,bueno
00:00.0,00:00.0,88,8651,10,Promoter,31:31.0,3,37312,suoer
00:00.0,00:00.0,88,8478,1,Detractor,57:25.0,3,38353,ydttga
00:00.0,00:00.0,88,8557,10,Promoter,56:31.0,3,38662,Muy surtido
00:00.0,00:00.0,88,7692,10,Promoter,57:21.0,3,33179,ok
00:00.0,00:00.0,88,7716,10,Promoter,12:06.0,3,38729,bien
00:00.0,00:00.0,88,8809,10,Promoter,44:53.0,3,38997,pide demasiado calificación debería no pedi eso tantas veces 
00:00.0,00:00.0,88,7839,9,Promoter,54:27.0,3,33725,Buen precio y calidad
00:00.0,00:00.0,88,8080,10,Promoter,04:17.0,3,33447,:)
00:00.0,00:00.0,88,9232,10,Promoter,10:21.0,3,37539,ok
00:00.0,00:00.0,88,8809,10,Promoter,14:28.0,3,33769,ok
00:00.0,00:00.0,88,8060,1,Detractor,20:02.0,3,39433,es fastidioso tomar un pedido 
00:00.0,00:00.0,88,7799,10,Promoter,17:01.0,3,39733,ok
00:00.0,00:00.0,88,9503,9,Promoter,51:54.0,3,38755,ok
00:00.0,00:00.0,88,8373,1,Detractor,45:43.0,3,35149,e
00:00.0,00:00.0,88,9399,10,Promoter,31:18.0,3,34137,buena atencio 
00:00.0,00:00.0,88,9503,9,Promoter,07:31.0,3,35156,gracias
00:00.0,00:00.0,88,8015,10,Promoter,34:12.0,3,37705,porq si
00:00.0,00:00.0,88,8875,10,Promoter,16:45.0,3,39998,exelente 
00:00.0,00:00.0,88,8231,10,Promoter,00:06.0,3,34155,ok
00:00.0,00:00.0,88,7579,5,Detractor,44:35.0,3,38772,muy intensos con la encuesta
00:00.0,00:00.0,88,9508,10,Promoter,04:24.0,3,40048,super 
00:00.0,00:00.0,88,7881,10,Promoter,04:41.0,3,34194,Muy bien
00:00.0,00:00.0,88,8824,10,Promoter,07:59.0,3,37846,ok
00:00.0,00:00.0,88,9240,10,Promoter,58:56.0,3,35217,porq si
00:00.0,00:00.0,88,7584,10,Promoter,30:21.0,3,37948,q
00:00.0,00:00.0,88,8060,10,Promoter,13:02.0,3,34255,grc
00:00.0,00:00.0,88,8015,10,Promoter,11:47.0,3,34216,porq si
00:00.0,00:00.0,88,9335,10,Promoter,15:53.0,3,38955,ok
00:00.0,00:00.0,88,8942,10,Promoter,12:49.0,3,40469,súper 
00:00.0,00:00.0,88,7799,10,Promoter,36:37.0,3,34251,excelente servicio 
00:00.0,00:00.0,88,8805,10,Promoter,21:17.0,3,39104,no
00:00.0,00:00.0,88,8232,10,Promoter,36:08.0,3,39440,porq si
00:00.0,00:00.0,88,9140,7,Passive,39:19.0,3,35724,por favilidad de compra
00:00.0,00:00.0,88,9612,10,Promoter,57:54.0,3,39789,super
00:00.0,00:00.0,88,8872,10,Promoter,31:00.0,3,39823,??
00:00.0,00:00.0,88,8828,10,Promoter,49:50.0,3,39116,ok
00:00.0,00:00.0,88,9444,10,Promoter,37:52.0,3,34666,muyy buen servicio 
00:00.0,00:00.0,88,9561,8,Passive,15:48.0,3,40710,bien 
00:00.0,00:00.0,88,8233,10,Promoter,28:46.0,3,40759,muy puntuales 
00:00.0,00:00.0,88,8576,10,Promoter,59:21.0,3,34727,bueno
00:00.0,00:00.0,88,8064,6,Detractor,01:07.0,3,35309,nnn
00:00.0,00:00.0,88,9290,10,Promoter,32:53.0,3,39677,Buenos precios y excelente servicio al cliente
00:00.0,00:00.0,88,9455,10,Promoter,03:04.0,3,34812,si
00:00.0,00:00.0,88,8546,10,Promoter,56:43.0,3,35752,porq si
00:00.0,00:00.0,88,8080,10,Promoter,49:51.0,3,35759,es rapido 
00:00.0,00:00.0,88,8232,10,Promoter,17:40.0,3,34978,porq si
00:00.0,00:00.0,88,8897,10,Promoter,20:13.0,3,35791,porq si
00:00.0,00:00.0,88,8585,10,Promoter,28:32.0,3,35827,gracias
00:00.0,00:00.0,88,9612,10,Promoter,46:19.0,3,57900,ok
00:00.0,00:00.0,88,7369,10,Promoter,16:30.0,3,57932,puntualidad
00:00.0,00:00.0,88,8353,10,Promoter,18:37.0,3,35812,porq si
00:00.0,00:00.0,88,7624,10,Promoter,07:33.0,3,58082,exelente servicio 
00:00.0,00:00.0,88,7882,10,Promoter,37:17.0,3,35069,ok
00:00.0,00:00.0,88,8585,9,Promoter,15:29.0,3,58200,bueno grasias
00:00.0,00:00.0,88,8809,10,Promoter,42:07.0,3,36377,es buena pero pide demasiada calificación 
00:00.0,00:00.0,88,8044,10,Promoter,19:08.0,3,36029,ok
00:00.0,00:00.0,88,9933,10,Promoter,39:27.0,3,40254,porq si
00:00.0,00:00.0,88,9335,10,Promoter,31:49.0,3,58214,ok
00:00.0,00:00.0,88,9368,10,Promoter,35:45.0,3,35070,ecxelente app 
00:00.0,00:00.0,88,7833,10,Promoter,32:20.0,3,36427,buen servicio
00:00.0,00:00.0,88,7635,8,Passive,04:33.0,3,58250,buenos precios 
00:00.0,00:00.0,88,7635,7,Passive,24:06.0,3,35237,confiable 
00:00.0,00:00.0,88,8204,10,Promoter,41:13.0,3,58650,si
00:00.0,00:00.0,88,9290,10,Promoter,53:56.0,3,35252,Excelente servicio 
00:00.0,00:00.0,88,8670,10,Promoter,20:57.0,3,59254,buen servicio
00:00.0,00:00.0,88,9645,8,Passive,48:48.0,3,37328,todo muy bueno
00:00.0,00:00.0,88,9508,10,Promoter,01:52.0,3,37387,.
00:00.0,00:00.0,88,9537,8,Passive,41:42.0,3,35652,Buen servicio 
00:00.0,00:00.0,88,9643,10,Promoter,22:36.0,3,36999,por sus precios y cumplimiento
00:00.0,00:00.0,88,8944,10,Promoter,33:51.0,3,60875,rapides 
00:00.0,00:00.0,88,10060,10,Promoter,54:58.0,3,61826,muy buena
00:00.0,00:00.0,88,7638,10,Promoter,46:02.0,3,37218,no
00:00.0,00:00.0,88,11662,7,Passive,29:33.0,3,62125,porq si
00:00.0,00:00.0,88,8528,10,Promoter,39:22.0,3,37687,Super
00:00.0,00:00.0,88,7839,9,Promoter,01:55.0,3,37335,Muy buen servicio
00:00.0,00:00.0,88,8043,9,Promoter,04:15.0,3,37045,buena spormociones
00:00.0,00:00.0,88,9771,10,Promoter,25:00.0,3,62744,Buenos precios 
00:00.0,00:00.0,88,8880,8,Passive,56:38.0,3,63783,Sin confiables 
00:00.0,00:00.0,88,7832,10,Promoter,16:53.0,3,37313,porq si
00:00.0,00:00.0,88,9290,10,Promoter,30:57.0,3,37467,Facilidad para realizar los pedidos 
00:00.0,00:00.0,88,8041,10,Promoter,48:50.0,3,37516,porq si
00:00.0,00:00.0,88,7881,10,Promoter,29:44.0,3,57422,No
00:00.0,00:00.0,88,12763,9,Promoter,04:45.0,3,64616,me parece muy conpleta 
00:00.0,00:00.0,88,8872,10,Promoter,05:32.0,3,37556,buena
00:00.0,00:00.0,88,10143,10,Promoter,58:47.0,3,57654,porq si
00:00.0,00:00.0,88,9598,10,Promoter,49:55.0,3,38055,Muy probablemente 
00:00.0,00:00.0,88,12918,10,Promoter,20:52.0,3,64916,H
00:00.0,00:00.0,88,9444,10,Promoter,32:33.0,3,57688,buena
00:00.0,00:00.0,88,8586,10,Promoter,50:56.0,3,65152,si
00:00.0,00:00.0,88,8338,10,Promoter,30:24.0,3,57739,exelente servicio 
00:00.0,00:00.0,88,8944,10,Promoter,29:44.0,3,57922,cumplimiento 
00:00.0,00:00.0,88,8849,10,Promoter,34:17.0,3,38066,ok
00:00.0,00:00.0,88,13074,10,Promoter,06:29.0,3,66237,ok
00:00.0,00:00.0,88,8805,10,Promoter,26:47.0,3,58826,i
00:00.0,00:00.0,88,8146,10,Promoter,48:05.0,3,66505,por qué tienen un excelente servicio 
00:00.0,00:00.0,88,9591,10,Promoter,05:35.0,3,38164,porq si
00:00.0,00:00.0,88,13071,10,Promoter,48:33.0,3,66856,excelente 
00:00.0,00:00.0,88,8146,10,Promoter,47:30.0,3,59394,por qué es una buena elección 
00:00.0,00:00.0,88,9508,10,Promoter,58:17.0,3,67509,n
00:00.0,00:00.0,88,9733,10,Promoter,42:12.0,3,37833,super
00:00.0,00:00.0,41,8665,9,Promoter,51:24.0,10,42066,we received our orders later 
00:00.0,00:00.0,41,15502,8,Passive,02:12.0,10,83864,none 
00:00.0,00:00.0,41,16070,6,Detractor,10:53.0,10,84143,Improve 
00:00.0,00:00.0,41,13589,8,Passive,14:40.0,10,86404,Na
00:00.0,00:00.0,41,14181,10,Promoter,13:40.0,10,86715,Okay 
00:00.0,00:00.0,41,15855,7,Passive,42:53.0,10,88994,na
00:00.0,00:00.0,41,15366,10,Promoter,01:19.0,10,89866,perfect 
00:00.0,00:00.0,41,16566,7,Passive,32:06.0,10,92581,g
00:00.0,00:00.0,41,14603,7,Passive,10:06.0,10,95314,good
00:00.0,00:00.0,41,17205,8,Passive,02:53.0,10,95357,Product listing is not accurate
00:00.0,00:00.0,41,14352,9,Promoter,56:02.0,10,97636,only 
00:00.0,00:00.0,41,17205,5,Detractor,35:55.0,10,98079,Product listing is not accurate 
00:00.0,00:00.0,41,7454,9,Promoter,26:39.0,10,99315,easy to use
00:00.0,00:00.0,41,13366,10,Promoter,15:24.0,10,107821,need some improvement 
00:00.0,00:00.0,41,16798,10,Promoter,05:51.0,10,109018,good
00:00.0,00:00.0,41,15855,7,Passive,33:17.0,10,110547,Pricing needs to be fixed 
00:00.0,00:00.0,41,15855,8,Passive,04:41.0,10,110547,Non 
00:00.0,00:00.0,41,14516,10,Promoter,40:49.0,10,110904,cool
00:00.0,00:00.0,41,19138,5,Detractor,58:29.0,10,110947,.
00:00.0,00:00.0,41,13589,10,Promoter,36:05.0,10,118317,No 
00:00.0,00:00.0,41,17391,9,Promoter,03:25.0,10,122472,easy
00:00.0,00:00.0,41,16955,10,Promoter,02:44.0,10,123533,non
00:00.0,00:00.0,41,14598,10,Promoter,06:52.0,10,123908,keep up the good work 
00:00.0,00:00.0,41,16798,10,Promoter,32:22.0,10,125055,none 
00:00.0,00:00.0,41,17749,10,Promoter,48:23.0,10,130374,none 
00:00.0,00:00.0,41,12359,10,Promoter,57:10.0,10,136183,none 
00:00.0,00:00.0,41,13470,10,Promoter,20:52.0,10,139091,great
00:00.0,00:00.0,41,15366,10,Promoter,04:41.0,10,141349,p
00:00.0,00:00.0,41,15366,10,Promoter,37:22.0,10,145875,cccccv
00:00.0,00:00.0,41,13470,10,Promoter,20:14.0,10,147265,great
00:00.0,00:00.0,41,13470,10,Promoter,38:52.0,10,151702,good
00:00.0,00:00.0,41,14519,10,Promoter,23:35.0,10,153999,None 
00:00.0,00:00.0,41,13470,10,Promoter,05:39.0,10,155146,good
00:00.0,00:00.0,41,16798,9,Promoter,13:46.0,10,173426,none 
00:00.0,00:00.0,88,9575,10,Promoter,05:34.0,3,38742,Super
00:00.0,00:00.0,88,11289,10,Promoter,47:37.0,3,59713,buenos
00:00.0,00:00.0,88,8944,10,Promoter,17:22.0,3,67559,cumplimiento 
00:00.0,00:00.0,88,9412,8,Passive,14:52.0,3,38810,Se pone muy lenta
00:00.0,00:00.0,88,8490,7,Passive,07:26.0,3,38668,buena a la entrega 
